GeneID,Length,TPM,Gene,d
OR7E159P,298,5.967554829661738e-21,OR7E159P,4.940483794499721e-05
OR7E15P,967,5.9183469260790596e-21,OR7E15P,7.294142041185934e-05
OR7E161P,967,5.927741084858012e-21,OR7E161P,7.297999317902334e-05
OR7E162P,1029,5.925336298500788e-21,OR7E162P,7.449744496978025e-05
OR7E163P,894,5.924935790653693e-21,OR7E163P,7.108407352292814e-05
OR7E16P,885,5.915314677048957e-21,OR7E16P,7.080636392091796e-05
OR7E18P,702,1.1832033415893463e-20,OR7E18P,6.554719122567756e-05
OR7E19P,844,1.1825262284719667e-20,OR7E19P,6.968505750788832e-05
OR7E1P,958,5.921303388338389e-21,OR7E1P,7.272652877369832e-05
OR7E21P,987,1.7767819160512662e-20,OR7E21P,7.345847804935757e-05
OR7E22P,1035,5.919869714734557e-21,OR7E22P,7.461899885783787e-05
OR7E23P,1000,5.9224581096516596e-21,OR7E23P,7.377896937932289e-05
OR7E24,1696,5.9949042795162755e-21,OR7E24,8.834214746146711e-05
OR7E25P,931,5.918523497693612e-21,OR7E25P,7.202549816898095e-05
OR7E26P,1006,5.9242191203307025e-21,OR7E26P,7.393355964356189e-05
OR7E28P,975,5.919964981385928e-21,OR7E28P,7.314868157958103e-05
OR7E29P,907,5.922834114625397e-21,OR7E29P,7.141852400947866e-05
OR7E2P,889,5.916654438461198e-21,OR7E2P,7.091823314931371e-05
OR7E31P,886,5.918916403074477e-21,OR7E31P,7.084739633631988e-05
OR7E33P,966,5.921950492246764e-21,OR7E33P,7.293106429180667e-05
OR7E35P,881,5.91609246229616e-21,OR7E35P,7.070262509096273e-05
OR7E36P,954,5.9209757665483356e-21,OR7E36P,7.262382816780643e-05
OR7E37P,897,5.922984520030785e-21,OR7E37P,7.115568413945484e-05
OR7E38P,985,2.367030037648864e-20,OR7E38P,7.33880341721329e-05
OR7E39P,375,5.920018330710667e-21,OR7E39P,5.3196536597793214e-05
OR7E41P,1024,5.914701778000456e-21,OR7E41P,7.433206329095549e-05
OR7E43P,920,5.9151379651331285e-21,OR7E43P,7.172702537533889e-05
OR7E46P,1019,5.91559402775446e-21,OR7E46P,7.421461412038304e-05
OR7E47P,984,1.1840902379688619e-20,OR7E47P,7.337507410595169e-05
OR7E4P,1013,5.917270524497702e-21,OR7E4P,7.407566206500969e-05
OR7E53P,904,5.923900210694131e-21,OR7E53P,7.134397562091856e-05
OR7E55P,895,5.912238270524096e-21,OR7E55P,7.105973326439697e-05
OR7E59P,1000,1.7765423744268682e-20,OR7E59P,7.377626934813186e-05
OR7E5P,706,2.957902614587364e-20,OR7E5P,6.567066907679626e-05
OR7E62P,477,5.909525793546739e-21,OR7E62P,5.7604390915266885e-05
OR7E66P,955,5.920518126497651e-21,OR7E66P,7.264732274305498e-05
OR7E7P,1012,5.324954112724122e-20,OR7E7P,7.40485472613015e-05
OR7E83P,970,1.1848638513261486e-20,OR7E83P,7.304132584497692e-05
OR7E84P,1010,5.924774532427711e-21,OR7E84P,7.403373367265299e-05
OR7E85BP,930,5.922945905637734e-21,OR7E85BP,7.201762968290156e-05
OR7E85P,985,5.921309353420145e-21,OR7E85P,7.340346798969126e-05
OR7E86P,990,1.1847357874708717e-20,OR7E86P,7.353726731159929e-05
OR7E87P,929,5.92245862956764e-21,OR7E87P,7.198983336450537e-05
OR7E89P,822,5.924127508210464e-21,OR7E89P,6.911898045371137e-05
OR7E8P,1000,5.9222909166785446e-21,OR7E8P,7.377827510446302e-05
OR7E90P,1029,1.7768588928765525e-20,OR7E90P,7.448707808529036e-05
OR7E91P,866,5.926366658339555e-21,OR7E91P,7.033973398090133e-05
OR7E93P,907,5.927872638622239e-21,OR7E93P,7.143877005774737e-05
OR7E94P,374,5.902309319875617e-21,OR7E94P,5.309615930853753e-05
OR7E96P,976,5.927207882338697e-21,OR7E96P,7.320351090926999e-05
OR7E97P,1015,5.92123019760282e-21,OR7E97P,7.414091034714908e-05
OR7E99P,922,7.116554998110352e-20,OR7E99P,7.18408970792555e-05
OR7G1,936,5.923327100289704e-21,OR7G1,7.217372270208607e-05
OR7G15P,333,5.9600696668288435e-21,OR7G15P,5.124644871642548e-05
OR7G2,3015,5.944620559510774e-21,OR7G2,0.00010671752314305888
OR7G3,939,5.928709120767906e-21,OR7G3,7.227262521228707e-05
OR7H1P,922,5.9271178330195266e-21,OR7H1P,7.182738891699491e-05
OR7H2P,306,5.92662057116534e-21,OR7H2P,4.9728814024926955e-05
OR7K1P,926,5.908391832203002e-21,OR7K1P,7.185527850167717e-05
OR7L1P,526,5.9160742623664245e-21,OR7L1P,5.9534910546397114e-05
OR7M1P,533,2.9798932208245934e-20,OR7M1P,5.9944759300693895e-05
OR8A1,1378,2.4686264919056808e-20,OR8A1,0.0001321295997301265
OR8A2P,952,5.929133495948002e-21,OR8A2P,7.26063565611123e-05
OR8A3P,286,5.92802367402944e-21,OR8A3P,4.862473407657761e-05
OR8B10P,932,5.9202298267653456e-21,OR8B10P,7.205820034177122e-05
OR8B12,933,8.18925000576024e-21,OR8B12,8.031694412536268e-05
OR8B1P,918,5.912616996075095e-21,OR8B1P,7.166482773716006e-05
OR8B2,1093,5.927092025131585e-21,OR8B2,7.601848248843166e-05
OR8B3,2170,5.928758707928836e-21,OR8B3,9.555199409297753e-05
OR8B4,930,5.921048255405245e-21,OR8B4,7.200993762831942e-05
OR8B5P,910,5.913650163353737e-21,OR8B5P,7.14602051907387e-05
OR8B6P,880,5.902777470134549e-21,OR8B6P,7.062280227004113e-05
OR8B7P,919,5.915667823063476e-21,OR8B7P,7.170316874845639e-05
OR8B8,3914,5.959835730092951e-21,OR8B8,0.00011651547822226236
OR8B9P,925,5.919293995187495e-21,OR8B9P,7.18735560735095e-05
OR8C1P,925,5.92339097615031e-21,OR8C1P,7.18901344402535e-05
OR8D1,8286,5.940626358922789e-21,OR8D1,0.00014944829820645196
OR8D2,936,5.9220965727098e-21,OR8D2,7.216872450284593e-05
OR8D4,2904,5.970238708907804e-21,OR8D4,0.00010554265648026467
OR8F1P,930,5.9212679833269015e-21,OR8F1P,7.201082837139574e-05
OR8G1,5055,5.930321342727495e-21,OR8G1,0.00012667717819637894
OR8G2P,935,5.920280329285299e-21,OR8G2P,7.213563831520118e-05
OR8G3P,1344,5.9337720537192704e-21,OR8G3P,8.147204688977976e-05
OR8G5,1566,5.9432416173619826e-21,OR8G5,8.577689074343156e-05
OR8G7P,848,5.9237749733832976e-21,OR8G7P,6.983879219932729e-05
OR8H1,1038,1.6760055744048375e-20,OR8H1,0.00010566298023047712
OR8H2,3088,5.934961920576257e-21,OR8H2,0.00010751366365920096
OR8H3,939,5.9217650036736765e-21,OR8H3,7.224439727761146e-05
OR8I1P,931,5.9239309801753096e-21,OR8I1P,7.20474269526428e-05
OR8I2,933,5.922967872007012e-21,OR8I2,7.209507400215973e-05
OR8I4P,141,5.9660091782371704e-21,OR8I4P,3.849458083648331e-05
OR8J1,1074,7.311380194886306e-21,OR8J1,8.105250995196443e-05
OR8J2,948,1.8037002117741607e-20,OR8J2,0.00010505647296950164
OR8J3,3806,5.945435619469165e-21,OR8J3,0.00011534074173348758
OR8K1,960,5.925713728378153e-21,OR8K1,7.279516783931348e-05
OR8K2P,927,5.93015820477377e-21,OR8K2P,7.196929630857411e-05
OR8K3,939,1.5393101519633127e-20,OR8K3,9.933352035395423e-05
OR8K4P,872,5.914545161080069e-21,OR8K4P,7.045489912920619e-05
OR8K5,924,5.921212727072708e-21,OR8K5,7.185540862401399e-05
OR8L1P,955,5.921801981788591e-21,OR8L1P,7.265257351710179e-05
OR8Q1P,655,5.9345705953222745e-21,OR8Q1P,6.411733337706327e-05
OR8R1P,764,5.923066384726621e-21,OR8R1P,6.744947463799615e-05
OR8S1,939,5.925444792219338e-21,OR8S1,7.22593584172489e-05
OR8S21P,188,5.939757641678364e-21,OR8S21P,4.2306533639927316e-05
OR8T1P,918,1.7786054045833598e-20,OR8T1P,7.172968601377961e-05
OR8U1,930,5.916793523831357e-21,OR8U1,7.199268525689368e-05
OR8U3,975,5.918383554973555e-21,OR8U3,7.314216748928883e-05
OR8V1P,873,5.923393598703986e-21,OR8V1P,7.051695166761516e-05
OR8X1P,869,5.949743977211095e-21,OR8X1P,7.051333732781349e-05
OR9A1P,945,1.779133747560961e-20,OR9A1P,7.243330508420821e-05
OR9A2,1038,5.324038486075788e-21,OR9A2,7.20960434272018e-05
OR9A3P,878,2.9627728921425033e-20,OR9A3P,7.065987688438923e-05
OR9A4,2018,2.9794888804535296e-20,OR9A4,9.3424954262971e-05
OR9G1,918,2.340355986234814e-20,OR9G1,0.00011336355400204173
OR9G2P,880,5.9152536124465296e-21,OR9G2P,7.067252350144126e-05
OR9G3P,918,5.923747005178606e-21,OR9G3P,7.170976724068823e-05
OR9G4,985,1.572180875737006e-20,OR9G4,0.00010164316152355152
OR9H1P,4888,5.941300657387686e-20,OR9H1P,0.00012534379153139586
OR9I1,3184,5.939958621031006e-21,OR9I1,0.00010864691803561895
OR9I2P,903,5.9325135933215565e-21,OR9I2P,7.135220781931993e-05
OR9I3P,942,5.929264705580514e-21,OR9I3P,7.23517709510318e-05
OR9K1P,941,2.0309857714775225e-20,OR9K1P,0.00010902616930221055
OR9K2,3120,5.949825122417646e-21,OR9K2,0.00010797374962012391
OR9L1P,933,5.9409077158532064e-21,OR9L1P,7.216778927900484e-05
OR9M1P,921,5.925017217055581e-21,OR9M1P,7.179292823319082e-05
OR9N1P,481,2.3731777675753676e-20,OR9N1P,5.784116572778373e-05
OR9P1P,281,5.920125341265222e-21,OR9P1P,4.8318227275139633e-05
OR9Q1,2488,5.93757261724694e-21,OR9Q1,0.0001000579702041672
OR9Q2,3774,5.939233305314536e-21,OR9Q2,0.00011497656920097428
OR9R1P,877,5.92454538460225e-21,OR9R1P,7.062906544495088e-05
OR9S24P,403,5.9547157973032505e-21,OR9S24P,5.4595135303812826e-05
ORAI1,1496,5.843131200643361e-18,ORAI1,0.00010173136317055169
ORAI2,10747,3.648554918778453e-17,ORAI2,0.0001637197149266573
ORAI3,2204,1.424110342204222e-18,ORAI3,9.620944180655372e-05
ORC1,3121,1.7449751795791574e-17,ORC1,0.00010816775848259141
ORC1P1,712,5.9546424438808194e-21,ORC1P1,6.599998130247403e-05
ORC2,4288,8.229492825264323e-18,ORC2,0.00012013830642918921
ORC3,2498,6.763957956533349e-18,ORC3,0.00010040319983791231
ORC4,6547,1.0614162442167505e-17,ORC4,0.00013946803086776094
ORC5,1924,8.337832938892953e-18,ORC5,9.382590145399616e-05
ORC6,1615,1.7433607273942874e-17,ORC6,9.04974955367775e-05
ORM1,764,5.980742611054211e-21,ORM1,6.766769898666728e-05
ORM2,759,1.7940518255824432e-20,ORM2,6.751761409121188e-05
ORMDL1,2150,9.414720882045942e-18,ORMDL1,0.00010281254377196138
ORMDL2,2019,8.592729997402139e-18,ORMDL2,9.35048523058766e-05
ORMDL3,2109,1.587149557803588e-17,ORMDL3,9.670274941868367e-05
OS9,2682,6.003872184453156e-17,OS9,0.0001231382189105381
OSBP,4713,1.8705554921552318e-17,OSBP,0.00012411148445486592
OSBP2,4261,9.373648682984534e-18,OSBP2,0.0001200095079586361
OSBPL10,3625,7.09113927784844e-17,OSBPL10,0.00014613879927395315
OSBPL10-AS1,538,4.766139215003732e-19,OSBPL10-AS1,6.143197771233238e-05
OSBPL11,4598,1.1729622795832599e-17,OSBPL11,0.00012302756496877752
OSBPL1A,4152,5.574978569758015e-18,OSBPL1A,0.00011897620991266144
OSBPL2,3944,1.1976056912287554e-17,OSBPL2,0.00012370351817815844
OSBPL3,6749,1.225428904662319e-17,OSBPL3,0.0001397452834909821
OSBPL5,3854,9.77151900571159e-18,OSBPL5,0.0001161432516406708
OSBPL6,10652,4.623685791309576e-18,OSBPL6,0.00016266139842959
OSBPL8,7204,2.192554020636598e-17,OSBPL8,0.0001430232615542594
OSBPL9,3660,2.4267995647369733e-17,OSBPL9,0.0001221584659045192
OSBPL9P1,1469,5.978262270536631e-21,OSBPL9P1,8.413257312151083e-05
OSBPL9P2,1228,5.984328465390025e-21,OSBPL9P2,7.928113305667245e-05
OSBPL9P3,595,5.9598440819760366e-21,OSBPL9P3,6.218455627026391e-05
OSBPL9P4,1800,5.975445897464416e-21,OSBPL9P4,9.001458003790015e-05
OSBPL9P5,171,6.051451345037844e-21,OSBPL9P5,4.124618675071152e-05
OSCAR,2061,8.945462223407099e-20,OSCAR,9.410840756315236e-05
OSCP1,1455,4.21175786654476e-19,OSCP1,8.4044255569565e-05
OSER1,2109,2.0148349846214718e-17,OSER1,9.483836487249672e-05
OSER1-DT,1378,3.621227864730082e-18,OSER1-DT,0.00012079061687362991
OSGEP,1976,2.158234270881554e-17,OSGEP,0.00010977675126154748
OSGEPL1,1910,2.6698027857280158e-18,OSGEPL1,9.639925255436484e-05
OSGEPL1-AS1,508,5.968868129007696e-20,OSGEPL1-AS1,6.113214680504883e-05
OSGIN1,1922,5.330135056267499e-18,OSGIN1,9.899762517278477e-05
OSGIN2,4230,5.968559312445559e-18,OSGIN2,0.00011954900660468697
OSM,1865,2.993237320287392e-20,OSM,9.114130572408781e-05
OSMR,5526,1.5829839178214627e-17,OSMR,0.00013068007868310267
OSMR-DT,2120,3.466705638449412e-19,OSMR-DT,9.506927816967814e-05
OSR1,1906,2.7482063961623414e-19,OSR1,0.00011914694217133935
OSR2,1834,1.176917324433142e-19,OSR2,9.513289367872184e-05
OST4,442,2.3337936386589225e-17,OST4,6.0925651987533336e-05
OSTC,1062,2.3232681317226216e-17,OSTC,7.545199287472758e-05
OSTCP1,450,1.5841678690390194e-20,OSTCP1,7.848195685719071e-05
OSTCP2,444,5.962705592080664e-21,OSTCP2,5.6412329074691976e-05
OSTCP3,453,5.967341528734513e-21,OSTCP3,5.680566093681242e-05
OSTCP4,449,5.956960268384252e-21,OSTCP4,5.6605104942460325e-05
OSTCP5,453,5.961723319924912e-21,OSTCP5,5.6787827966385174e-05
OSTCP6,457,1.7881770175763332e-20,OSTCP6,5.695087527686254e-05
OSTCP8,448,2.0880921987600024e-19,OSTCP8,5.659157729420296e-05
OSTF1,1348,3.087341915139403e-18,OSTF1,8.177870423387334e-05
OSTF1P1,609,6.007959455249293e-21,OSTF1P1,6.283669680398633e-05
OSTM1,4471,5.867533764149566e-18,OSTM1,0.00012658594158306176
OSTM1-AS1,3334,5.953363657738961e-21,OSTM1-AS1,0.00011040987568555539
OSTN,3231,5.956915616050761e-21,OSTN,0.00010928269262594321
OSTN-AS1,515,5.95582131413143e-21,OSTN-AS1,5.924907137785088e-05
OTC,1522,5.973376022906764e-21,OTC,8.510924814964542e-05
OTOA,3878,4.986300725625296e-20,OTOA,0.00012327111638427772
OTOAP1,1212,5.978043918086232e-21,OTOAP1,7.890765893989547e-05
OTOAP1,1212,1.3092049744925651e-20,OTOAP1,0.00010247124369458529
OTOF,7214,6.589948348975492e-20,OTOF,0.00014310464793731938
OTOG,8956,6.658247543515057e-21,OTOG,0.0001593149723588863
OTOGL,9982,1.204769034643702e-18,OTOGL,0.00015922890773190272
OTOL1,1434,6.026004736440421e-21,OTOL1,8.36806012067648e-05
OTOP1,1981,1.793233114177021e-20,OTOP1,9.294625775225169e-05
OTOP2,2150,5.353767844494052e-20,OTOP2,9.536384361431293e-05
OTOP3,2337,1.7910929396892727e-20,OTOP3,9.817112735448428e-05
OTOR,1477,5.969358901856674e-21,OTOR,8.424315964480124e-05
OTOS,571,3.3819732136120395e-20,OTOS,6.397996638066625e-05
OTP,2694,5.947382150770764e-21,OTP,0.00010280314410970462
OTUB1,1701,1.852115161101527e-17,OTUB1,0.00010033502455770917
OTUB2,4616,8.594739184617947e-20,OTUB2,0.00011653287077196605
OTUD1,3303,1.934453859700461e-18,OTUD1,0.00011017233771849251
OTUD3,6515,7.31437491995881e-18,OTUD3,0.00013820868187028944
OTUD4,7741,1.5223257781735614e-17,OTUD4,0.00014626031701817023
OTUD4P1,3067,2.1524585809107413e-19,OTUD4P1,0.00010753436573636131
OTUD5,2888,1.5640305460347045e-17,OTUD5,0.00010546550446706555
OTUD6A,1723,5.9914384133441155e-21,OTUD6A,8.879136054735946e-05
OTUD6B,3148,1.1176429239437994e-17,OTUD6B,0.00011156726773667884
OTUD6B-AS1,4935,7.457853259426836e-18,OTUD6B-AS1,0.0001297329136413942
OTUD7A,10964,2.986463048571495e-20,OTUD7A,0.00016436801400624565
OTUD7B,8922,1.4488981648313723e-17,OTUD7B,0.00015349270521001682
OTULIN,7969,2.2527398796519244e-17,OTULIN,0.00014775297852483976
OTULIN-DT,2797,7.799284333711027e-20,OTULIN-DT,0.0001043998498927687
OTULINL,7040,4.396910848059381e-18,OTULINL,0.00014174775702573304
OTX1,2828,4.757922003015679e-19,OTX1,0.00010491923832774407
OTX2,3011,5.962680510263829e-21,OTX2,0.00010677822163178127
OTX2-AS1,587,7.636630666113411e-20,OTX2-AS1,0.0001004395587909859
OTX2P1,354,6.00303588667193e-21,OTX2P1,5.242719860955579e-05
OTX2P2,687,5.958035032906044e-21,OTX2P2,6.523067134700054e-05
OVAAL,1786,5.970124686907239e-21,OVAAL,8.97539430698021e-05
OVCA2,1031,9.513463201406553e-19,OVCA2,7.47880103733763e-05
OVCH1,4154,5.978348646415874e-21,OVCH1,0.00011897283998650644
OVCH1-AS1,1148,1.1520688459844285e-19,OVCH1-AS1,0.00013088363906410314
OVCH2,1978,1.194986652251195e-20,OVCH2,9.288630784634271e-05
OVGP1,2196,2.6850620467998624e-19,OVGP1,9.61368676369531e-05
OVOL1,2988,5.9758593413403764e-21,OVOL1,0.00010658405483242415
OVOL1-AS1,494,5.971782518667529e-21,OVOL1-AS1,5.848469495948732e-05
OVOL2,1583,2.4601497898095446e-19,OVOL2,8.636109123072829e-05
OVOL3,683,1.702432997049139e-19,OVOL3,6.554549062497204e-05
OXA1L,2806,1.724649183883568e-17,OXA1L,0.00010437487157410929
OXA1L-DT,1931,1.85806346793166e-19,OXA1L-DT,9.224134492790662e-05
OXCT1,3294,1.2075028895905113e-17,OXCT1,0.00011013458929464996
OXCT1-AS1,2195,1.9104986582168392e-19,OXCT1-AS1,9.614108362146893e-05
OXCT2,1826,5.409390385882808e-20,OXCT2,9.062209846807292e-05
OXCT2P1,1535,9.019942902335891e-20,OXCT2P1,8.554058607183284e-05
OXER1,1637,7.747067583229034e-20,OXER1,8.713235969716985e-05
OXGR1,2503,2.7941742996156073e-19,OXGR1,0.00010030072684400215
OXLD1,637,2.1103694475954903e-17,OXLD1,8.669458818484845e-05
OXNAD1,3916,6.575432729169455e-18,OXNAD1,0.00011729473152049029
OXR1,4691,1.2151720694121284e-17,OXR1,0.00012386520890273427
OXR1-AS1,504,2.9996653039546913e-20,OXR1-AS1,5.896708995093541e-05
OXSM,1506,2.916419408786466e-18,OXSM,8.482365101725132e-05
OXSR1,4517,2.888958528636302e-17,OXSR1,0.0001223620302295152
OXT,513,5.9761294078321e-21,OXT,5.923945274227302e-05
OXTR,4387,7.905560823555841e-19,OXTR,0.00012122923955257332
P2RX1,2662,2.6421849306512172e-20,P2RX1,0.00010603982657040798
P2RX2,1873,6.593983146790774e-20,P2RX2,9.131235845652322e-05
P2RX3,3792,4.776696187336526e-20,P2RX3,0.00011536318529501395
P2RX4,1760,1.0809071531618446e-17,P2RX4,0.00012349103033662561
P2RX5,2060,8.526260295104233e-19,P2RX5,9.520961858797147e-05
P2RX5-TAX1BP3,5905,6.085653961080786e-19,P2RX5-TAX1BP3,0.00013368240389683277
P2RX6,2727,6.35682073972937e-19,P2RX6,0.00010350746303538774
P2RX6P,357,6.025836652316625e-21,P2RX6P,5.264136094940686e-05
P2RX7,5113,1.1341767298464216e-19,P2RX7,0.00012743817980738397
P2RY1,6309,2.343997294181477e-18,P2RY1,0.00013664915361530705
P2RY10,3517,5.950123932824761e-21,P2RY10,0.00011237370804214857
P2RY10BP,913,5.9285159198429414e-21,P2RY10BP,7.159854130086912e-05
P2RY11,1788,2.096258888989357e-19,P2RY11,8.988351496500599e-05
P2RY12,2244,7.729395388410026e-20,P2RY12,9.671791516911943e-05
P2RY13,2765,4.155222740182635e-20,P2RY13,0.00010363243912334968
P2RY14,2588,1.1292490192821305e-19,P2RY14,0.00010141418762441935
P2RY2,8619,6.987392280877793e-19,P2RY2,0.00015169128604333097
P2RY4,2039,1.1309091958924943e-19,P2RY4,9.37121075652441e-05
P2RY6,2356,1.814226878915647e-19,P2RY6,0.00015358809383298725
P2RY8,4267,5.981572743746989e-21,P2RY8,0.00012006357265902777
P2RY8,4267,5.981572743746989e-21,P2RY8,0.00012006357265902777
P3H1,2591,3.166618674887763e-17,P3H1,0.00010673109711924489
P3H2,3477,4.0640929597188395e-18,P3H2,0.00011211190241329468
P3H2-AS1,807,2.4874152415530182e-20,P3H2-AS1,6.981560887016836e-05
P3H3,2631,1.9480495091887777e-17,P3H3,0.00010955691893505524
P3H4,2352,2.9556442577427603e-17,P3H4,0.00010436392389657665
P3R3URF,405,5.967802953940338e-21,P3R3URF,5.472533362138312e-05
P3R3URF-PIK3R3,1553,5.997135508405726e-21,P3R3URF-PIK3R3,8.57966553070471e-05
P4HA1,2743,1.251075442806022e-17,P4HA1,0.00010481246049304803
P4HA2,4547,2.1647473675709323e-17,P4HA2,0.00012255566098690645
P4HA2-AS1,839,5.9551741277305195e-21,P4HA2-AS1,6.9713581274286e-05
P4HA3,2255,5.0969598125289835e-19,P4HA3,0.00010220611573028945
P4HA3-AS1,2157,2.9898776693813205e-20,P4HA3-AS1,9.563343866046446e-05
P4HB,2437,7.172664138452517e-16,P4HB,0.00014936795833685206
P4HTM,1771,8.017380618703618e-18,P4HTM,0.0001289536064040685
PA2G4,2386,6.582942526723904e-17,PA2G4,9.886784890509284e-05
PA2G4P1,1197,3.0063183753055e-20,PA2G4P1,7.873206171141158e-05
PA2G4P2,1200,6.0145195145146135e-21,PA2G4P2,7.880600523517556e-05
PA2G4P3,1144,6.005449479760977e-21,PA2G4P3,7.75215473049473e-05
PA2G4P4,1182,1.7427025260983618e-19,PA2G4P4,7.838738287241814e-05
PA2G4P5,1178,1.5030753941670208e-19,PA2G4P5,7.831181101259348e-05
PA2G4P6,1197,6.008089499044794e-21,PA2G4P6,7.871220881397367e-05
PAAF1,4954,2.902967954792297e-18,PAAF1,0.00012621687410528152
PABIR1,5502,3.659685296931364e-18,PABIR1,0.00013045527828630117
PABIR2,4377,4.907286366986694e-18,PABIR2,0.00012081231849175235
PABIR3,1592,4.667678300438959e-19,PABIR3,0.00010163255239968656
PABPC1,2861,2.5376803918121517e-16,PABPC1,0.00011152214624183598
PABPC1L,2141,4.6865527699645216e-18,PABPC1L,9.646406876625173e-05
PABPC1L2A,2237,5.35218863037634e-20,PABPC1L2A,9.662367400015719e-05
PABPC1L2B,3168,5.964773506503799e-20,PABPC1L2B,0.0001086154556629894
PABPC1L2B-AS1,1167,6.025527778121477e-21,PABPC1L2B-AS1,7.812449709718317e-05
PABPC1P1,591,1.4308489684534344e-19,PABPC1P1,6.205192559076803e-05
PABPC1P10,381,5.964200963249009e-21,PABPC1P10,5.361146394429818e-05
PABPC1P11,2007,9.560182135679682e-20,PABPC1P11,9.333899142010666e-05
PABPC1P12,2175,5.9777616162299704e-21,PABPC1P12,9.588806090112927e-05
PABPC1P13,1685,5.978298137188757e-21,PABPC1P13,8.806927272486362e-05
PABPC1P2,1805,5.969411804090305e-21,PABPC1P2,9.00675122239992e-05
PABPC1P3,459,5.9536563750967776e-21,PABPC1P3,5.701171016139598e-05
PABPC1P4,1875,1.7932776479557835e-20,PABPC1P4,9.125873322004762e-05
PABPC1P5,1676,5.975078273915736e-21,PABPC1P5,8.789640706487207e-05
PABPC1P6,1829,5.9785814216777255e-21,PABPC1P6,9.051124449160486e-05
PABPC1P7,1513,5.977011886334652e-21,PABPC1P7,8.495838879449509e-05
PABPC1P8,2086,5.979096434708978e-21,PABPC1P8,9.456894390910083e-05
PABPC1P9,1612,5.982028131621029e-21,PABPC1P9,8.679667353360179e-05
PABPC3,3119,5.96510292556502e-21,PABPC3,0.00010805454125139938
PABPC4,3142,1.1787087704853552e-16,PABPC4,0.00014372416978800266
PABPC4-AS1,1316,4.122286568595566e-19,PABPC4-AS1,8.108619304843481e-05
PABPC4L,4985,4.130739373970834e-18,PABPC4L,0.00012618313190612088
PABPC5,3206,6.546191990815719e-19,PABPC5,0.00010896451968482475
PABPC5-AS1,426,9.069054458571329e-20,PABPC5-AS1,5.589745500219439e-05
PABPN1,1811,4.863452188424602e-18,PABPN1,0.00010393194974831304
PABPN1L,1314,2.4110894977084286e-20,PABPN1L,8.128582541896139e-05
PABPN1P1,432,1.436119523401176e-19,PABPN1P1,5.5965400437971055e-05
PABPN1P2,885,3.6199199351945814e-20,PABPN1P2,7.127363579542795e-05
PACC1,2469,4.249720958558753e-18,PACC1,0.00010002361649875745
PACERR,2565,1.1925548497931977e-19,PACERR,0.00010122252438477876
PACRG-AS1,5270,5.966201755797829e-21,PACRG-AS1,0.00012870678299621235
PACRG-AS2,1300,5.989223836915543e-21,PACRG-AS2,8.082329478981175e-05
PACRG-AS3,2586,1.2267248858945567e-20,PACRG-AS3,0.00012908937074233186
PACRGL,6309,5.7969627813573944e-18,PACRGL,0.0001365991461866349
PACS1,4571,1.329047941718484e-17,PACS1,0.00012271920082777626
PACS2,6361,5.3220366636408815e-18,PACS2,0.00013714174423779029
PACSIN1,4286,1.139256498972728e-19,PACSIN1,0.0001203386897457972
PACSIN2,3251,2.6882164178519046e-17,PACSIN2,0.00010975770914188082
PACSIN3,1873,2.5287656178031893e-17,PACSIN3,9.365301954730338e-05
PADI1,3846,1.3183133760894134e-19,PADI1,0.0001160469340613972
PADI2,4361,5.967502253983304e-21,PADI2,0.0001208439218054848
PADI3,3189,2.692236252678022e-19,PADI3,0.00010896415188239045
PADI4,2267,1.0168190033721504e-19,PADI4,9.724053420524499e-05
PADI6,2396,5.9855006841753506e-21,PADI6,9.907430122003982e-05
PAEP,992,1.0755746435001454e-19,PAEP,7.380036206841996e-05
PAEPP1,526,1.796669674816575e-20,PAEPP1,5.9778199131246664e-05
PAF1,2200,1.5847958499742625e-17,PAF1,9.637723296762708e-05
PAFAH1B1,5589,3.24791111932487e-17,PAFAH1B1,0.0001484322014608104
PAFAH1B1P1,937,2.0365895606129856e-19,PAFAH1B1P1,7.24691744719603e-05
PAFAH1B1P2,1241,3.5973856234961814e-19,PAFAH1B1P2,7.961002500809135e-05
PAFAH1B2,4175,5.2039796541787616e-17,PAFAH1B2,0.00011898515590319224
PAFAH1B2P1,691,5.3979908782393215e-20,PAFAH1B2P1,6.550198780319324e-05
PAFAH1B2P2,687,2.5475741970385047e-20,PAFAH1B2P2,0.00010587492391848737
PAFAH1B3,1054,1.501131392264527e-17,PAFAH1B3,7.634594134167924e-05
PAFAH2,3487,3.2693492891795844e-18,PAFAH2,0.00011222093928622759
PAG1,10744,7.270883152709742e-19,PAG1,0.00016314096610947935
PAGE1,659,5.420979714694471e-20,PAGE1,6.456623773010018e-05
PAGE2,541,2.2674984291420387e-17,PAGE2,6.036327998965981e-05
PAGE2B,540,5.144067073219188e-18,PAGE2B,6.032578055567223e-05
PAGE3,812,6.0094846602585504e-21,PAGE3,6.916658578236853e-05
PAGE4,790,1.1382920883011268e-20,PAGE4,8.479928450921173e-05
PAGE5,553,1.6091522466324722e-20,PAGE5,6.707015998084484e-05
PAGR1,3874,3.765681082311934e-18,PAGR1,0.00011635358120216618
PAH,3759,2.976638340262586e-20,PAH,0.00011491446936295632
PAICS,6371,1.0882151046193616e-16,PAICS,0.00013712104492345282
PAICSP1,1217,2.9973030643685e-19,PAICSP1,7.908892313208382e-05
