GeneID	Length	TPM
MIRLET7F1	87	1.69505967472052e-07
MIRLET7F2	83	1.06604957855917e-06
MIRLET7G	84	1.93115727227088e-06
MIRLET7I	84	1.75559752024625e-07
MIRLET7IHG	8693	2.81606485934818e-07
MIS12	2502	6.27720839972941e-06
MIS18A	1546	2.42381472905201e-05
MIS18A-AS1	769	6.32836973487986e-07
MIS18BP1	4577	1.88679362595415e-05
MISP	2885	1.78242134648281e-05
MISP3	1424	5.59226850550352e-07
MITD1	939	7.94674302455237e-06
MITF	4799	1.41969636519518e-06
MIX23	720	3.85880334950126e-05
MIX23P1	430	1.02886180256292e-07
MIX23P2	366	4.02924021040124e-08
MIX23P3	430	6.8590786837528e-08
MIX23P5	432	6.82732368984654e-08
MIXL1	1965	1.72611420311235e-07
MKI67	12716	3.65126731323087e-05
MKI67P1	1460	4.04027922467631e-08
MKKS	6714	1.41012605111469e-06
MKLN1	11136	2.46313358982826e-06
MKLN1-AS	2191	5.1153512411009e-07
MKNK1	2661	4.04559338374672e-07
MKNK1-AS1	1295	1.82202553452584e-07
MKNK2	3785	1.0897599106653e-05
MKNK2P1	628	2.348251460202e-08
MKRN1	3094	1.05288187933683e-05
MKRN2	2775	9.23083686429155e-06
MKRN2OS	1124	3.54243343053248e-07
MKRN3	2371	1.13821362636969e-06
MKRN4P	1521	2.9086822820648e-08
MKRN5P	1467	9.04725102458192e-08
MKRN6P	731	3.22780173353073e-07
MKRN7P	1371	6.45383771118973e-08
MKRN8P	1326	1.11214322549536e-08
MKRN9P	1451	4.16697302531227e-07
MKS1	2343	8.32076796535664e-06
MKX	3609	1.07466501571849e-06
MKX-AS1	600	2.45783652834476e-08
MLANA	2328	1.71035016147702e-07
MLC1	3457	3.41267438127128e-07
MLEC	6341	3.2015055337512e-05
MLECP1	709	2.07997449507314e-08
MLF1	2213	1.01156688206796e-05
MLF1-DT	1671	8.82526581093269e-09
MLF2	1555	0.000162625006256164
MLH3	7820	1.76888797717702e-06
MLIP	3344	4.40999377095351e-09
MLIP-AS1	362	4.07376220167639e-08
MLKL	2477	2.92916165994094e-06
MLLT1	4532	1.03866913483801e-05
MLLT10	5143	6.80433141951636e-06
MLLT10P1	262	1.68858998130556e-07
MLLT10P2	249	5.92249765866206e-08
MLLT11	2483	1.00194205960151e-05
MLLT3	6724	8.11480828811029e-07
MLLT6	7578	4.75220649423428e-06
MLN	558	2.64283497671479e-08
MLNR	1239	8.33164924862629e-08
MLPH	3744	5.31743479689971e-07
MLST8	1671	3.07384008194786e-05
MLX	2360	1.23475041864642e-05
MLXIPL	3252	5.4417044908002e-08
MLXP1	718	1.02695119568722e-07
MLYCD	13054	4.17986601265923e-08
MMAA	5944	2.13365351383899e-07
MMAB	4090	3.41813549467603e-06
MMACHC	5049	3.63929211445938e-06
MMADHC	1392	7.09700297559548e-05
MMADHC-DT	4034	1.13326126492842e-07
MMADHCP1	461	6.39783911933559e-08
MMADHCP2	886	3.32889823252111e-08
MMD	2569	5.99869016454714e-06
MMD2	2309	1.91602674362086e-08
MME	5656	2.60732304987067e-09
MME-AS1	828	1.78104096256866e-08
MMEL1	2849	5.17620890490296e-09
MMEL1-AS1	373	3.95362444237762e-08
MMGT1	5145	4.42840517351912e-06
MMP1	1971	1.49639971284308e-07
MMP10	1759	1.0898877158095e-07
MMP11	2291	6.43693547362223e-09
MMP12	1822	1.13314088024676e-07
MMP13	2714	6.95511589450542e-07
MMP14	3701	2.34414249601495e-05
MMP15	4062	2.5122937630939e-06
MMP16	11551	3.53131806981296e-06
MMP17	2411	8.5020143701349e-07
MMP19	3236	2.85279171831363e-06
MMP2	3514	2.69634599225072e-05
MMP2-AS1	553	2.66673041050064e-08
MMP20	1959	3.76391505106394e-08
MMP21	1919	1.22955865930743e-07
MMP23A	1017	1.45005104917095e-08
MMP23B	1248	1.18165217708882e-08
MMP24	4376	4.62360838695933e-06
MMP24OS	1695	1.91406738490565e-06
MMP25	3674	3.45194242957511e-07
MMP25-AS1	1974	6.87297752607044e-07
MMP26	1451	1.0163348842225e-08
MMP27	1876	7.86088441901308e-09
MMP28	2460	1.79841697195958e-08
MMP3	1822	8.25574069894067e-06
MMP7	1119	5.53507421932867e-07
MMP8	3055	4.82717485108626e-09
MMP9	2336	1.57760277851033e-05
MMRN1	5001	5.89762814239893e-09
MMRN2	4127	8.21859561210507e-08
MMS19	3499	2.27843342764763e-05
MMS22L	8574	3.58441660256856e-06
MMUT	3811	2.72032392457575e-06
MN1	7814	2.19676610109544e-06
MNAT1	2648	1.05813204014842e-05
MND1	929	1.11118551335285e-07
MNDA	1716	8.59383401519145e-09
MNS1	2030	1.66357999504714e-06
MNT	4925	2.10500598508795e-06
MNX1	2185	6.74920785815493e-09
MNX1-AS1	1041	1.41662047743214e-08
MNX1-AS2	374	3.94305325402902e-08
MOAP1	2529	4.48999792841153e-07
MOB1A	4896	3.28856117848873e-05
MOB1AP1	535	2.75645218132122e-08
MOB1AP2	614	2.40179465310562e-08
MOB1B	6930	3.87082653251871e-06
MOB2	1745	6.49037863760036e-06
MOB3A	3387	5.48604787549051e-06
MOB3B	6487	7.79748354452521e-07
MOB3C	2738	2.52605989436163e-06
MOB4	3752	1.58003776822163e-06
MOB4P1	677	2.17828938996581e-08
MOB4P2	586	2.51655617236664e-08
MOBP	848	8.69517639744607e-08
MOCOS	6182	2.52144924988069e-06
MOCS1	4143	3.84782228405602e-06
MOCS1P1	1612	9.14827491939735e-09
MOCS2	4166	7.70979542784668e-06
MOCS2-DT	5930	5.37159551557302e-07
MOCS3	5112	2.95690427412368e-06
MOG	2503	5.8917375829279e-09
MOGAT1	1176	2.25719681174518e-07
MOGAT2	2723	5.41572499818896e-09
MOGAT3	2147	2.06059885934819e-08
MOGS	2867	3.66489402116283e-05
MOK	1909	4.64272316459465e-06
MON1A	2025	8.61517218676102e-06
MON1B	5813	4.97233056482613e-06
MON2	13263	2.30272764089662e-06
MORC1	3747	1.18070609848427e-08
MORC1-AS1	564	2.61471971100506e-08
MORC2	5657	7.24186304657069e-06
MORC2-AS1	425	1.6308468258664e-06
MORC3	4224	3.79847463471462e-06
MORC4	3798	4.16240246190455e-06
MORF4	971	1.51874553759717e-08
MORF4L1	2172	7.18000588045464e-05
MORF4L1P1	967	2.4110690080536e-05
MORF4L1P3	950	9.31390684425381e-08
MORF4L1P4	976	4.53289523670139e-08
MORF4L1P5	961	4.6036480239548e-08
MORF4L1P6	268	5.50261909330915e-08
MORF4L1P7	703	8.39090706689532e-08
MORF4L2	1866	7.41065373835652e-05
MORF4L2-AS1	2086	1.13112323452108e-07
MORF4L2P1	858	3.43753360607658e-08
MORN1	1645	2.48323666268023e-06
MORN2	727	6.57226163837992e-06
MORN3	3803	3.48995983514638e-08
MORN4	2333	3.50818501473983e-06
MORN5	703	2.09772676672383e-08
MOS	1041	1.41662047743214e-08
MOSMO	501	2.5137633475526e-05
MOSPD1	2348	2.61904045737588e-06
MOSPD2	4183	1.02591025065502e-06
MOSPD3	1154	8.52362373174672e-06
MOV10	3380	1.85733907121248e-05
MOXD1	2989	3.98648092653576e-06
MOXD2P	1590	9.27485482394247e-09
MPC1-DT	1636	3.51548745496744e-07
MPC1L	709	6.23992348521941e-08
MPC2	2223	1.135712857362e-05
MPDU1	1416	2.3453592634883e-05
MPDZ	7821	7.90052554949331e-07
MPEG1	4418	1.00138201698066e-08
MPG	1036	1.80067367279312e-05
MPHOSPH10	2164	1.55988571535522e-05
MPHOSPH10P1	1218	1.21075691051466e-08
MPHOSPH10P2	1226	1.20285637602517e-08
MPHOSPH10P3	1206	1.22280424295759e-08
MPHOSPH10P4	670	2.20104763732366e-08
MPHOSPH10P5	668	2.20763760030966e-08
MPHOSPH10P6	682	2.16231952640301e-08
MPHOSPH10P7	620	2.37855147904331e-08
MPHOSPH10P9	1406	1.04886338336192e-08
MPHOSPH6	1101	1.95555385906449e-05
MPHOSPH6-DT	424	3.47807055897843e-08
MPHOSPH6P1	488	6.04386031560186e-07
MPHOSPH8	4239	2.70657723857356e-06
MPHOSPH9	6369	9.61369502184402e-06
MPI	5793	2.78240841582684e-06
MPIG6B	2362	3.12172294031933e-08
MPL	3633	1.21775550537312e-07
MPLKIP	7627	2.22742442427153e-06
MPND	1614	1.48932101903418e-06
MPO	3216	2.29275795554548e-08
MPP1	2006	6.22668257081159e-06
MPP2	4202	5.26428575799686e-06
MPP3	2790	7.59550772307831e-06
MPP4	2408	7.34901287544943e-07
MPP7	5138	4.31389058244706e-06
MPP7-DT	843	5.24804952671478e-08
MPPE1	3330	1.08056236561463e-06
MPPE1P1	1076	1.37054081506213e-08
MPPED1	3436	1.28757443277665e-08
MPPED2	2562	3.68387676379542e-07
MPPED2-AS1	2616	1.127447948782e-08
MPRIP	15419	1.31918824445655e-05
MPRIP-AS1	1058	4.59973187724255e-07
MPRIPP1	1089	1.57084869029196e-06
MPST	1350	6.13257523116776e-05
MPTX1	609	2.42151382102932e-08
MPV17	1002	3.3821008036744e-05
MPV17L	1037	1.42208478014161e-08
MPV17L2	1578	5.47639621904953e-06
MPV17L2P1	520	2.83596522501318e-08
MPZ	1951	1.28497860528532e-07
MPZL1	4978	1.40004846520177e-05
MPZL2	2622	1.68730196453873e-08
MPZL3	3983	2.33256893726919e-07
MR1	7724	2.34837306825276e-07
MRAP	930	2.21998138044042e-07
MRAP-AS1	582	6.58801543680037e-07
MRAP2	2137	1.38016089565452e-07
MRAS	4098	1.19545138318613e-05
MRC1	5188	2.55827240806894e-08
MRC2	5719	3.4700233777166e-05
MRE11	6841	3.97507723280315e-06
MRE11P1	2127	6.93324831691045e-09
MREGP1	85	1.73494343177277e-07
MRFAP1	1574	2.80324532127351e-05
MRFAP1L1	1578	1.9270186013106e-05
MRFAP1P1	585	1.46209762711791e-06
MRGBP	2752	2.75434878394449e-05
MRGPRD	966	1.52660653934457e-08
MRGPRE	4108	3.58982939875086e-09
MRGPRF-AS1	1490	1.97946566041188e-08
MRGPRG	870	1.69505967472052e-08
MRGPRG-AS1	1790	8.23855819556901e-09
MRGPRX1	1446	1.01984918188579e-08
MRGPRX10P	958	1.5393548194226e-08
MRGPRX11P	961	1.53454934131827e-08
MRGPRX12P	979	1.50633495097738e-08
MRGPRX13P	681	2.16549473862974e-08
MRGPRX2	2072	1.42345744884831e-08
MRGPRX3	1480	9.9642021419382e-09
MRGPRX4	1444	1.02126171537871e-08
MRGPRX5P	961	1.53454934131827e-08
MRGPRX6P	988	1.49261327632273e-08
MRGPRX7P	952	1.5490566355114e-08
MRGPRX8P	778	1.89550374936613e-08
MRGPRX9P	742	1.98746889084482e-08
MRI1	3178	3.22040003273366e-06
MRLN	735	1.60511773279657e-07
MRM1	1857	3.58153238863808e-06
MRM2	1704	2.59630619191347e-08
MRM3	1729	8.153933098083e-06
MRM3P1	560	2.63339628036938e-08
MRM3P2	951	1.55068550684212e-08
MRNIP	1168	4.28017080364147e-06
MRNIP-DT	1454	5.67973228008142e-07
MRO	5200	4.25394783751977e-08
MROCKI	2755	5.35282002543322e-09
MROH1	5349	4.87156157665192e-06
MROH2A	5350	1.65387130879273e-08
MROH2B	5280	2.79299605493722e-09
MROH3P	2676	2.20433769358274e-08
MROH4P	1578	9.34538603933367e-09
MROH5	1606	9.18245278335525e-09
MROH6	3469	1.39860746813276e-06
MROH7	4343	3.39558350680832e-09
MROH7-TTC4	5867	5.02710726779224e-09
MROH8	3413	1.6851267144233e-07
MROH9	3102	4.75403583819102e-09
MRPL1	1175	2.03697124366138e-05
MRPL10	1749	3.41398974383119e-05
MRPL11	1605	3.56868675741721e-05
MRPL12	1009	4.94003218977519e-06
MRPL13	1260	2.61701070351375e-05
MRPL14	957	7.60927697615448e-05
MRPL15	1729	1.82866449396339e-05
MRPL15P1	878	1.67961493964334e-08
MRPL16	1083	1.5781897708319e-05
MRPL17	2305	2.20789428008271e-05
MRPL18	970	6.98430990384483e-05
MRPL19	7825	7.65525774681385e-06
MRPL2	1216	2.34060419393357e-06
MRPL20	700	4.8728364771955e-05
MRPL20-AS1	1763	4.75116669801414e-06
MRPL20-DT	1523	3.77632138957763e-07
MRPL20P1	433	3.40577809932299e-08
MRPL21	693	6.56487072722387e-05
MRPL22	3173	5.34480682180233e-06
MRPL22P1	616	2.39399661851762e-08
MRPL23	613	4.53236282486282e-05
MRPL23-AS1	1876	7.86088441901308e-09
MRPL24	883	3.38530100314031e-05
MRPL27	686	5.76982499307054e-05
MRPL28	1524	4.53925636002569e-05
MRPL2P1	919	1.60468108488232e-08
MRPL3	1708	6.42203328963523e-05
MRPL30	4435	5.61949546728654e-06
MRPL30P1	468	3.15107247223687e-08
MRPL32	859	6.70053734816967e-05
MRPL32P1	247	5.9704531052909e-08
MRPL32P2	527	2.79829585769801e-08
MRPL33	508	6.18329740792243e-05
MRPL34	764	1.24693381987752e-05
MRPL35	3723	1.26476583964622e-05
MRPL35P1	572	1.28907510227872e-07
MRPL35P2	511	2.59732235872048e-07
MRPL35P3	364	4.86165467145116e-07
MRPL35P4	566	2.60548041874002e-08
MRPL36	609	2.64429309256401e-05
MRPL36P1	312	9.4532174167106e-08
MRPL37	1483	4.91434718398373e-05
MRPL37P1	1337	8.82394565149949e-08
MRPL38	1358	3.65417669420329e-05
MRPL39	1074	2.18596410789098e-05
MRPL3P1	1033	9.99313980546754e-08
MRPL4	1218	3.22061338196899e-05
MRPL40	744	5.10595717501297e-05
MRPL40P1	604	1.46493567914588e-07
MRPL41	582	6.44865357179113e-05
MRPL42	15557	2.16034304098388e-06
MRPL42P2	426	3.46174158921796e-08
MRPL42P3	326	4.52362551229096e-08
MRPL42P4	443	3.32889823252111e-08
MRPL42P6	371	3.97493778168963e-08
MRPL43	999	4.2292502424671e-05
MRPL44	1689	1.27213776973297e-05
MRPL45	1705	1.18322124484773e-05
MRPL45P1	914	1.61345942779743e-08
MRPL45P2	928	1.33485949384241e-06
MRPL46	986	4.33735857943192e-06
MRPL47	1354	2.54424200748007e-05
MRPL48	1500	1.45012355172341e-05
MRPL48P1	636	1.15935685299281e-07
MRPL49	2026	3.98810059391932e-05
MRPL49P1	535	2.75645218132122e-08
MRPL49P2	465	3.17140197205775e-08
MRPL50	3336	8.74830663596092e-06
MRPL50P1	384	3.84036957553868e-08
MRPL50P2	482	3.05954754565737e-07
MRPL50P4	475	3.10463561475127e-08
MRPL51	898	0.000137403462579024
MRPL51P2	376	3.92207956650759e-08
MRPL52	1111	2.97860585217226e-05
MRPL53	496	2.9434574553161e-06
MRPL53P1	319	6.93433503294758e-07
MRPL54	608	2.38911412541406e-05
MRPL55	738	1.65654185528277e-05
MRPL57	2233	9.27219655834134e-06
MRPL57P1	265	5.56491289436548e-08
MRPL57P3	176	7.5410893483305e-07
MRPL57P6	309	4.77249811329079e-08
MRPL57P7	258	5.71589890312734e-08
MRPL57P8	261	1.69505967472052e-07
MRPL58	894	2.90321630193743e-05
MRPL9	1224	2.80723485835455e-05
MRPL9P1	613	2.40571275205033e-08
MRPS10	2100	2.22047974360746e-05
MRPS10P1	130	1.13438609000527e-07
MRPS10P2	381	3.87060870605473e-08
MRPS11	3392	6.17357524218671e-06
MRPS11P1	522	2.82509945786753e-08
MRPS12	1220	2.76083539216693e-05
MRPS14	2115	6.57514849994072e-06
MRPS15	953	4.58968088755753e-05
MRPS15P1	748	1.97152662701451e-08
MRPS16	2579	5.17546609182979e-05
MRPS16P1	412	3.57937358496809e-08
MRPS16P2	408	3.61446548285993e-08
MRPS16P3	374	3.94305325402902e-08
MRPS17	1786	4.80557959517351e-06
MRPS17P1	3130	2.35575386103331e-08
MRPS17P3	385	3.83039458962819e-08
MRPS17P5	220	6.70319053184933e-08
MRPS17P9	393	3.75242218067902e-08
MRPS18A	1163	2.188594590502e-05
MRPS18AP1	589	8.01196287677747e-07
MRPS18B	1532	2.8714333018482e-05
MRPS18BP1	192	7.68073915107736e-08
MRPS18BP2	759	9.71476888673816e-08
MRPS18C	1550	8.63889897188531e-06
MRPS18CP4	231	6.38399098271365e-08
MRPS18CP6	223	6.61301308074822e-08
MRPS18CP7	423	3.48629294800674e-08
MRPS2	1458	2.23430489346237e-05
MRPS21	1085	3.09483526730378e-05
MRPS21P1	223	6.61301308074822e-08
MRPS21P2	264	5.58599210987444e-08
MRPS21P3	262	5.62863327101852e-08
MRPS21P5	231	6.38399098271365e-08
MRPS21P6	261	5.65019891573507e-08
MRPS21P7	238	6.1962265420456e-08
MRPS21P8	235	6.27532730641214e-08
MRPS21P9	257	2.86906987744524e-07
MRPS22	1205	2.63488234632013e-05
MRPS22P1	851	1.73290472033708e-08
MRPS23	5609	1.36532841059308e-05
MRPS24	667	3.69228216102166e-06
MRPS25	4572	2.59008232580163e-06
MRPS26	1016	3.01036592113407e-05
MRPS27	2770	4.07645941462869e-05
MRPS28	838	1.54861299160624e-05
MRPS30	1648	2.71942908117951e-05
MRPS30-DT	738	1.79841697195958e-07
MRPS31	1486	5.99407777841278e-06
MRPS31P1	196	7.52398937248394e-08
MRPS31P2	518	2.56222340792696e-07
MRPS31P4	926	5.09616213220511e-07
MRPS31P5	920	1.6029368663118e-08
MRPS33	4210	2.68318686087233e-06
MRPS33P2	322	4.57981961803371e-07
MRPS33P3	322	4.5798196180337e-08
MRPS33P4	317	4.65205652052635e-08
MRPS34	998	5.73183240087133e-05
MRPS35	1829	2.6954229133701e-05
MRPS35-DT	1079	1.16172069458371e-06
MRPS35P2	191	7.72095244506206e-08
MRPS35P3	709	2.07997449507314e-08
MRPS36	1286	7.7863343829522e-06
MRPS36P1	307	4.80358930621125e-08
MRPS36P2	299	4.93211343480553e-08
MRPS36P3	130	1.13438609000527e-07
MRPS36P4	298	9.89732830205942e-08
MRPS36P5	298	4.94866415102971e-08
MRPS5	3298	8.13813671604752e-07
MRPS5P3	166	1.77674929759862e-07
MRPS5P4	325	4.53754436002109e-08
MRPS6	931	6.00335152036087e-06
MRPS6P2	370	3.58711277109775e-07
MRPS6P4	286	5.15630040911487e-08
MRPS7	1204	7.11506929891429e-05
MRPS9	1414	1.99929531464083e-05
MRPS9-AS1	966	2.74789177082022e-07
MRPS9-AS2	642	6.89113045330305e-08
MRRF	9594	2.39635218742306e-06
MRRFP1	1675	8.80419054929465e-09
MRS2	3939	3.54916836080857e-06
MRS2P1	1228	1.20089732655281e-08
MRS2P2	1201	1.84184252748566e-07
MRTFA	4522	1.16782564458238e-05
MRTFA-AS1	1932	1.39684498350028e-06
MRTFB	8804	3.94638541170848e-06
MRTO4	2049	4.09519468412347e-05
MS4A1	3556	4.14708075648721e-09
MS4A10	2311	6.3812285461136e-09
MS4A12	1167	3.79100749873227e-08
MS4A13	949	4.04027922467631e-07
MS4A14	2908	5.07118953578698e-09
MS4A15	1961	3.76007627997668e-08
MS4A19P	361	4.08504686151483e-08
MS4A2	3648	4.04249429004072e-09
MS4A3	1626	9.06950748466699e-09
MS4A4A	1522	4.8446186498254e-08
MS4A4E	2465	2.99128177891857e-08
MS4A5	739	7.98214840057837e-08
MS4A6A	1302	1.1326435614492e-08
MS4A6E	1187	1.24237735215405e-08
MS4A7	2956	4.98884275036148e-09
MS4A8	1311	3.37460392907747e-08
MSANTD1	1549	1.52325569219559e-07
MSANTD2	2384	2.35061547173911e-06
MSANTD2-AS1	2886	1.32856028559176e-07
MSANTD2P1	1368	1.07799847734419e-08
MSANTD3	1880	4.0852380764743e-05
MSANTD3-TMEFF1	2069	7.12760713874748e-09
MSANTD3P1	838	1.23185124332315e-07
MSANTD4	4103	5.73275544144755e-06
MSANTD5	949	1.55395354795243e-08
MSC	1956	4.52362551229096e-08
MSC-AS1	864	3.94277943088638e-06
MSGN1	1339	1.10134571845172e-08
MSH2	3115	2.77376517872974e-05
MSH2-OT1	362	4.88851464201167e-07
MSH3	4443	4.68997030999479e-06
MSH4	3270	1.17254586673328e-07
MSH5	2708	3.26743408494871e-08
MSH5-SAPCD1	2871	5.13654446885006e-09
MSH6	4265	4.87809956509559e-05
MSI1	2959	5.03362262986455e-06
MSI2	6379	5.37264031215539e-06
MSL1	5035	1.35608140531117e-05
MSL2	5186	8.79247652793133e-06
MSL3	2286	9.85069915690929e-06
MSL3P1	1468	1.908674143265e-07
MSLN	2197	1.86603155634003e-06
MSMB	486	3.03436608437624e-08
MSMO1	2227	2.15742202317392e-05
MSMP	677	2.17828938996581e-08
MSN	3960	0.000126854156820509
MSNP1	1732	1.19202233476305e-07
MSR1	3618	4.07601414319197e-09
MSRA	1512	3.16007553644326e-06
MSRA-DT	3770	5.86751425864796e-08
MSRB1	1277	1.07051580036441e-05
MSRB1P1	354	4.16582462431314e-08
MSRB2	1730	1.32126472332984e-06
MSRB3	4377	5.96012723597241e-06
MSRB3-AS1	690	1.92352423957416e-07
MSS51	2423	5.29505021789501e-07
MST1	3042	6.9323594389211e-07
MST1L	2185	6.74920785815493e-09
MST1P2	2291	7.72432256834668e-08
MST1R	4772	1.54516127096275e-08
MSTN	2819	6.80068283827211e-08
MSTO1	2422	5.34594666858801e-06
MSTO2P	1709	1.48419385444809e-06
MSX1	1940	6.00522945585265e-06
MSX2	2195	2.36489783501782e-06
MSX2P1	773	1.90776444632193e-08
MT-ATP6	681	0.000838371288060504
MT-ATP8	207	0.000392470186511631
MT-CO1	1542	0.00229981772306133
MT-CO2	684	0.000919769860839611
MT-CO3	784	0.00292278772160854
MT-CYB	1141	0.000503156403409963
MT-ND1	956	0.000321565231819298
MT-ND2	1042	0.000194244566323599
MT-ND3	346	0.000269538003559287
MT-ND4	1378	0.000425362678485279
MT-ND4L	297	0.000156854658445274
MT-ND5	1812	0.000210446148840857
MT-ND6	525	0.000160250941648078
MT-RNR1	954	0.01464324900268
MT-RNR2	1559	0.119143069190476
MT-TA	69	1.0686245775412e-06
MT-TC	66	7.79804498538472e-05
MT-TD	68	6.50603786914788e-07
MT-TE	69	5.55684780321423e-06
MT-TF	71	0.000173017844629114
MT-TG	68	2.16867928971596e-07
MT-TH	69	5.30037790460434e-05
MT-TI	69	2.1372491550824e-07
MT-TK	70	3.79209064373191e-06
MT-TL1	75	1.80896768486174e-05
MT-TL2	71	8.51588430947619e-06
MT-TM	68	0.000167205173237101
MT-TN	73	9.45425338574256e-05
MT-TP	68	0.00062783265437277
MT-TQ	72	2.04819710695396e-07
MT-TR	65	2.26877218001054e-07
MT-TS1	69	1.30372198460026e-05
MT-TS2	59	2.44950487909613e-05
MT-TT	66	6.70319053184933e-06
MT-TV	69	0.000210519041775616
MT-TW	68	4.33735857943192e-07
MT-TY	66	3.35159526592467e-05
MT1A	396	1.11719842197489e-07
MT1B	393	1.50096887227161e-07
MT1CP	174	8.4752983736026e-08
MT1DP	150	9.83134611337902e-08
MT1E	746	0.000241685062162544
MT1F	425	3.46988686354554e-08
MT1G	410	1.33082855925009e-06
MT1H	397	1.11438432015631e-07
MT1HL1	339	4.35015314751284e-08
MT1IP	182	8.10275778575194e-08
MT1JP	186	7.92850493014437e-08
MT1L	186	7.92850493014437e-08
MT1M	398	3.70528119850968e-08
MT1P1	183	8.05848042080247e-08
MT1P3	177	8.33164924862629e-08
MT1X	404	9.12198042227754e-05
MT1XP1	186	7.92850493014437e-08
MT2A	401	0.000847420355949848
MT2P1	183	8.05848042080247e-08
MT3	406	3.63227073154397e-08
MT4	270	5.46185895187723e-08
MTA1	2871	5.72724708276782e-06
MTA1-DT	2279	1.19710335518327e-06
MTA2	3083	5.17748087891086e-05
MTA3	5446	5.21534317325597e-06
MTA3P1	1479	9.97093926306189e-09
MTAP	6032	3.96790651741068e-06
MTAPP1	819	1.62055155715039e-07
MTAPP2	832	8.86239132816618e-08
MTARC1	7287	5.52481986198533e-07
MTARC2	2146	1.50493811660998e-06
MTATP6P1	681	5.66276874151677e-05
MTATP6P10	678	4.35015314751284e-08
MTATP6P11	670	1.10052381866183e-07
MTATP6P13	667	2.21094740180937e-08
MTATP6P14	673	2.19123613225387e-08
MTATP6P15	835	8.83055040123864e-08
MTATP6P16	526	1.40180790590005e-07
MTATP6P17	672	2.19449690030782e-08
MTATP6P18	673	2.19123613225387e-08
MTATP6P19	659	1.79022994477311e-07
MTATP6P2	678	6.52522972126926e-08
MTATP6P20	562	2.62402476335739e-08
MTATP6P21	189	7.8026556455389e-08
MTATP6P22	598	2.46605671740276e-08
MTATP6P23	476	3.0981132710228e-08
MTATP6P24	677	1.0891446949829e-07
MTATP6P25	261	5.65019891573507e-08
MTATP6P26	662	2.22764640031247e-08
MTATP6P27	621	9.49888513369954e-08
MTATP6P29	132	2.23439684394978e-07
MTATP6P3	676	1.0907558557743e-07
MTATP6P30	664	2.22093662199827e-08
MTATP6P31	692	2.13107213440297e-08
MTATP6P4	675	2.18474358075089e-08
MTATP6P5	677	2.17828938996581e-08
MTATP6P7	681	2.16549473862974e-08
MTATP6P8	681	2.16549473862974e-08
MTATP6P9	680	2.16867928971596e-08
MTATP8P1	207	1.42483277005493e-07
MTATP8P2	202	7.30050453963789e-08
MTBP	3067	7.03933357188795e-06
MTCH1	1955	0.000125557101834164
MTCH1P1	748	1.97152662701451e-07
MTCH1P2	943	4.06598619747383e-07
MTCH2	2522	3.3142785351288e-05
MTCL1	7079	5.51216453227876e-06
MTCL1P1	792	1.86199736995815e-08
MTCO1P1	1081	4.0926047650514e-08
MTCO1P10	1546	6.67717556212676e-08
MTCO1P11	1528	1.73721430013896e-07
MTCO1P12	1543	4.95071674017855e-06
MTCO1P14	1559	9.45928105841471e-09
MTCO1P15	1526	4.83191978049428e-08
MTCO1P17	491	9.01039867824961e-08
MTCO1P18	1419	1.03925434602315e-08
MTCO1P19	500	2.65446345061234e-07
MTCO1P2	703	6.29318030017149e-08
MTCO1P20	358	4.11927909778451e-08
MTCO1P21	589	2.50373839899296e-08
MTCO1P22	1360	1.08433964485798e-08
MTCO1P23	1526	9.66383956098855e-09
MTCO1P24	1558	2.83960574519933e-08
MTCO1P25	1799	8.1973425069864e-09
MTCO1P27	226	6.52522972126926e-08
MTCO1P28	1528	5.01861908929034e-07
MTCO1P29	288	3.07229566043094e-07
MTCO1P3	192	7.68073915107736e-08
MTCO1P30	580	2.54258951208078e-08
MTCO1P31	492	2.99736161993263e-08
MTCO1P35	228	6.46799086406514e-08
MTCO1P38	300	4.91567305668951e-08
MTCO1P39	480	3.07229566043094e-08
MTCO1P4	1409	3.13989052591949e-08
MTCO1P40	625	7.07856920163289e-08
MTCO1P42	726	2.03126985813616e-08
MTCO1P43	488	3.02193015780093e-08
MTCO1P44	243	6.06873216875248e-08
MTCO1P45	267	5.52322815358372e-08
MTCO1P46	1491	9.89069025490847e-09
MTCO1P47	1271	1.16026901416747e-08
MTCO1P48	1096	5.11301759546172e-07
MTCO1P49	802	1.8387804451457e-08
MTCO1P5	344	4.2869241773455e-08
MTCO1P51	1060	1.39122822359137e-08
MTCO1P52	531	2.77721641620876e-08
MTCO1P53	699	1.05486546280891e-07
MTCO1P54	712	2.07121055759389e-08
MTCO1P55	745	1.58357252832951e-07
MTCO1P56	224	6.58349070092345e-08
MTCO1P57	261	5.65019891573507e-08
MTCO1P6	1384	1.06553606720148e-08
MTCO1P7	1542	2.29525590195619e-07
MTCO1P8	1523	9.68287535789135e-09
MTCO1P9	1534	9.61344144072264e-09
MTCO2P1	477	3.09161827464749e-08
MTCO2P10	649	2.27226797689808e-08
MTCO2P11	680	4.33735857943192e-08
MTCO2P12	682	4.10840710016572e-07
MTCO2P15	656	2.24802121494947e-08
MTCO2P16	677	1.0891446949829e-07
MTCO2P17	677	4.35657877993162e-08
MTCO2P18	658	2.24118832371862e-08
MTCO2P19	598	7.39817015220829e-08
MTCO2P2	225	6.55423074225268e-07
MTCO2P20	673	2.19123613225387e-08
MTCO2P21	677	2.17828938996581e-08
MTCO2P22	681	2.16549473862974e-08
