GeneID	Length	TPM
MTCYBP39	491	8.3298024189909e-08
MTCYBP4	249	1.64254336856407e-07
MTCYBP40	1135	3.6034651874225e-08
MTCYBP41	1123	3.64197060349469e-08
MTCYBP42	1130	3.61940972365003e-08
MTCYBP43	740	5.52693646989802e-08
MTCYBP44	823	4.96954190489008e-08
MTCYBP45	565	7.23881944730006e-08
MTCYBP5	1135	3.6034651874225e-08
MTCYBP6	138	2.96371955632213e-07
MTCYBP7	1134	1.08199285389538e-07
MTCYBP8	651	1.88476174549518e-07
MTCYBP9	303	1.34981286723582e-07
MTDH	7662	0.000144423423278354
MTDHP1	784	5.21675125985272e-08
MTDHP2	714	5.72819746179907e-08
MTDHP3	672	6.08620980316151e-08
MTDHP4	671	6.09528016054327e-08
MTDHP5	586	6.97940782888146e-08
MTERF1	3941	9.7240984762697e-06
MTERF2	1784	2.5447453006582e-06
MTERF3	1463	2.1525963093287e-05
MTERF4	1587	3.43018324301283e-05
MTF1	7937	3.22062254923502e-05
MTF2	4075	4.72926729770749e-05
MTFMT	2746	2.74201261121663e-05
MTFP1	1133	4.69277394884545e-06
MTFR1	2651	2.65051107993616e-05
MTFR1L	1953	2.20517124222936e-05
MTFR1P1	1011	4.04543322227946e-08
MTFR2	1789	1.30310888932531e-05
MTFR2P1	1125	9.45228957163003e-07
MTFR2P2	1167	3.50465551647347e-08
MTG1	3424	1.54089180904341e-06
MTG2	3747	6.47163402301008e-05
MTHFD1	3154	0.000293168056393393
MTHFD1L	3451	0.000154317639620867
MTHFD1P1	2764	1.92362984227275e-07
MTHFD2	4403	0.000172384684047676
MTHFD2L	2355	2.37928161069325e-06
MTHFD2P1	871	9.39135014402878e-08
MTHFD2P2	247	1.65584331486823e-07
MTHFD2P3	221	1.85064841073508e-07
MTHFD2P4	1025	3.9901785246093e-08
MTHFD2P5	844	1.45376764966512e-07
MTHFD2P6	1022	4.00189137742126e-08
MTHFD2P7	983	4.16066428049291e-08
MTHFR	7018	1.1614756974259e-05
MTHFS	2301	9.95376998316271e-07
MTHFSD	3028	1.84101012624456e-05
MTIF2	2536	6.3526206776999e-05
MTIF2P1	1548	2.64207557346546e-08
MTIF3	995	8.01544655885713e-06
MTL3P	154	2.65580064137957e-07
MTLN	427	4.65505253403776e-05
MTM1	3412	8.31891410750535e-06
MTMR1	4536	3.70131722103378e-05
MTMR10	2334	2.64075793166276e-05
MTMR11	2840	1.12905192337184e-05
MTMR12	5116	6.95432507040964e-05
MTMR12P1	546	7.49071975773724e-08
MTMR14	2452	5.71289579239663e-05
MTMR2	4495	5.37742023525072e-05
MTMR3	8987	4.71932848366567e-06
MTMR4	5987	0.000224000171484028
MTMR7	5110	5.92279923858347e-07
MTMR8	2660	1.06092246674057e-06
MTMR9	1720	4.15889116019198e-05
MTMR9LP	1545	2.64720581729743e-08
MTND1P1	368	1.1113948336208e-07
MTND1P10	832	4.91578484101506e-08
MTND1P11	876	3.2682112915607e-07
MTND1P12	147	2.78226733858812e-07
MTND1P14	950	1.29155778559722e-07
MTND1P15	949	8.61945835136888e-08
MTND1P16	898	4.55449107764425e-08
MTND1P17	204	6.01460733488902e-07
MTND1P18	573	7.13775390527842e-08
MTND1P19	315	1.29839142467445e-07
MTND1P2	821	4.98164797530394e-08
MTND1P20	950	4.3051926186574e-08
MTND1P21	285	1.43506420621913e-07
MTND1P22	951	4.300665602234e-08
MTND1P23	372	2.30883313823159e-06
MTND1P24	861	4.75021252929679e-08
MTND1P26	615	6.6502975410155e-08
MTND1P27	902	4.53429377796511e-08
MTND1P28	950	4.3051926186574e-08
MTND1P29	647	8.84993227637457e-07
MTND1P3	952	2.57768885780958e-07
MTND1P30	901	4.53932629048228e-08
MTND1P31	961	4.25591361886008e-08
MTND1P32	938	1.4824917013074e-06
MTND1P33	917	4.46012321453057e-08
MTND1P34	671	6.09528016054327e-08
MTND1P35	508	8.05104918843412e-08
MTND1P36	936	1.31087595760402e-07
MTND1P37	264	1.54921704080475e-07
MTND1P4	415	2.95657806341533e-07
MTND1P5	940	4.35099254013248e-08
MTND1P6	946	9.51147206447566e-07
MTND1P7	297	1.37708181404866e-07
MTND1P8	950	1.67902512127639e-06
MTND1P9	944	3.89930051795771e-07
MTND2P11	648	1.89348749431691e-07
MTND2P12	1252	3.26671963875761e-08
MTND2P13	1039	3.93641288520167e-08
MTND2P14	351	1.16522307342579e-07
MTND2P15	892	4.58512666785262e-08
MTND2P16	799	5.11881475309704e-08
MTND2P17	688	5.94467004029729e-08
MTND2P18	1030	3.97080872594615e-08
MTND2P19	1012	4.04143575862108e-08
MTND2P2	945	1.12527256805119e-06
MTND2P20	661	6.18749317356208e-08
MTND2P21	1042	3.92507964272988e-08
MTND2P22	1033	3.56334916645894e-07
MTND2P23	651	6.28253915165059e-08
MTND2P24	806	5.07435854556394e-08
MTND2P25	610	6.7048081765976e-08
MTND2P26	1029	3.97466762655445e-08
MTND2P28	1044	0.000233094839817634
MTND2P29	412	9.92702181486537e-08
MTND2P3	470	8.70198508026497e-08
MTND2P30	382	1.07066308579176e-07
MTND2P31	616	6.63950160344892e-08
MTND2P32	1038	8.27443090002073e-07
MTND2P33	1031	3.96695731108102e-08
MTND2P38	667	6.1318335648044e-08
MTND2P39	764	5.35331542895881e-08
MTND2P4	1004	4.07363843398858e-08
MTND2P40	841	4.86317834450004e-08
MTND2P41	773	5.2909870475091e-08
MTND2P5	1006	4.06553974922916e-07
MTND2P6	1030	3.97080872594615e-08
MTND2P7	640	6.39052029331958e-08
MTND2P8	1025	3.9901785246093e-08
MTND2P9	931	4.39305369250755e-08
MTND3P1	220	1.8590604489657e-07
MTND3P10	341	1.19939383804238e-07
MTND3P12	328	1.24693078894041e-07
MTND3P13	343	1.19240028796634e-07
MTND3P15	341	4.79757535216954e-07
MTND3P16	344	2.37786801611891e-07
MTND3P17	344	1.18893400805946e-07
MTND3P18	341	1.19939383804238e-07
MTND3P19	345	1.18548782252885e-07
MTND3P2	342	1.19588683851595e-07
MTND3P20	186	2.19888870307771e-07
MTND3P21	331	1.23562930142735e-07
MTND3P22	243	5.0492999848451e-07
MTND3P23	347	1.17865503969007e-07
MTND3P24	329	1.24314072575214e-07
MTND3P25	135	6.05915998181412e-07
MTND3P3	126	3.24597856168614e-07
MTND3P4	303	1.34981286723582e-07
MTND3P5	333	1.22820810442178e-07
MTND3P6	339	1.20646990788334e-07
MTND3P7	343	1.19240028796634e-07
MTND3P8	339	1.20646990788334e-07
MTND3P9	346	1.18206155714582e-07
MTND4LP1	157	2.60505285842327e-07
MTND4LP10	291	1.40547525351359e-07
MTND4LP11	280	1.46069035275876e-07
MTND4LP12	295	1.38641796194052e-07
MTND4LP13	298	1.37246073413575e-07
MTND4LP14	288	1.42011562073769e-07
MTND4LP16	295	1.38641796194052e-07
MTND4LP17	293	1.39588156577629e-07
MTND4LP18	291	1.40547525351359e-07
MTND4LP19	166	2.4638150528461e-07
MTND4LP2	285	1.43506420621913e-07
MTND4LP20	270	1.51478999545353e-07
MTND4LP21	295	1.38641796194052e-07
MTND4LP22	276	1.48185977816106e-07
MTND4LP24	291	1.40547525351359e-07
MTND4LP25	163	2.50916134216229e-07
MTND4LP26	282	1.45033084671083e-07
MTND4LP3	276	1.48185977816106e-07
MTND4LP30	297	5.50832725619466e-07
MTND4LP31	294	1.39113366929406e-07
MTND4LP32	270	1.51478999545353e-07
MTND4LP5	292	1.40066198209744e-07
MTND4LP7	294	1.39113366929406e-07
MTND4LP9	174	2.35053619984169e-07
MTND4P1	1466	2.78985879108085e-08
MTND4P10	1363	3.00068451043619e-08
MTND4P11	1058	3.86572116042016e-08
MTND4P12	1377	1.12866705543596e-06
MTND4P13	1023	3.99797946014128e-08
MTND4P14	1354	1.51031498808144e-07
MTND4P15	1033	7.91855370324208e-08
MTND4P16	1367	2.99190416073485e-08
MTND4P17	350	1.16855228220701e-07
MTND4P18	465	8.79555481231082e-08
MTND4P19	478	8.55634516260362e-08
MTND4P2	1203	3.3997780446588e-08
MTND4P20	869	4.70648214928025e-08
MTND4P21	1357	3.01395209117504e-08
MTND4P22	1169	3.4986595275659e-08
MTND4P23	1363	3.00068451043619e-08
MTND4P24	397	3.09062946175657e-07
MTND4P25	533	7.67342023963327e-08
MTND4P26	1359	3.00951654725867e-08
MTND4P27	1354	1.20825199046515e-07
MTND4P28	387	1.05683022938618e-07
MTND4P29	1372	2.98100071991584e-08
MTND4P3	541	7.55995006973112e-08
MTND4P30	899	4.54942490291939e-08
MTND4P31	1343	3.04537080247545e-08
MTND4P32	1237	1.32253289821327e-07
MTND4P33	766	5.33933810407903e-08
MTND4P34	1371	2.98317504575094e-08
MTND4P35	1375	2.97449671834512e-08
MTND4P4	1366	2.99409442732396e-08
MTND4P5	1374	2.97666156311829e-08
MTND4P6	472	8.66511226212825e-08
MTND4P7	130	3.14610229824964e-07
MTND4P8	1362	3.00288765618541e-08
MTND4P9	1346	3.0385832003897e-08
MTND5P1	1375	2.97449671834512e-08
MTND5P10	1809	2.26088059022915e-08
MTND5P11	1812	9.93140460595361e-07
MTND5P12	1449	2.82259005364012e-08
MTND5P13	1079	3.79048469668631e-08
MTND5P14	1267	2.58243598277792e-07
MTND5P15	349	2.2266110821423e-06
MTND5P16	1703	2.40160480782415e-08
MTND5P17	1603	2.55142419695854e-08
MTND5P18	1801	2.27092336908636e-08
MTND5P19	1794	2.27978427409394e-08
MTND5P2	1142	1.43255095892278e-07
MTND5P20	143	2.86009299840876e-07
MTND5P21	522	7.83512066613895e-08
MTND5P22	195	2.09740153216643e-07
MTND5P23	1770	2.3106966032342e-08
MTND5P24	1767	2.31461968745022e-08
MTND5P25	799	5.11881475309704e-08
MTND5P26	1752	6.5364225831214e-07
MTND5P27	1720	2.37786801611891e-08
MTND5P28	1594	2.5658299797519e-08
MTND5P29	1807	9.05353179352415e-07
MTND5P3	1800	2.2721849931803e-08
MTND5P30	1731	2.36275735859303e-08
MTND5P31	1374	2.97666156311829e-08
MTND5P32	1802	2.26966314524114e-08
MTND5P33	1450	1.41032171990501e-07
MTND5P34	325	1.25844091929986e-07
MTND5P35	1720	2.37786801611891e-08
MTND5P4	288	1.42011562073769e-07
MTND5P40	246	1.66257438525388e-07
MTND5P41	206	1.98540436297307e-07
MTND5P42	498	4.43486709512299e-06
MTND5P5	376	1.08774813503312e-07
MTND5P6	1798	2.2747124514597e-08
MTND5P7	1798	2.2747124514597e-08
MTND5P8	1083	3.77648475320825e-08
MTND5P9	1755	2.33044614685159e-08
MTND6P1	424	9.64606836727484e-08
MTND6P10	517	7.9108955275136e-08
MTND6P11	483	8.46777016092036e-08
MTND6P12	522	7.83512066613895e-08
MTND6P13	523	7.82013955587865e-08
MTND6P14	522	7.83512066613895e-08
MTND6P15	521	7.85015928545976e-08
MTND6P16	520	7.8652557456241e-08
MTND6P17	519	7.88041038097213e-08
MTND6P18	513	4.78354735406378e-07
MTND6P19	524	7.8052156254285e-08
MTND6P2	524	7.8052156254285e-08
MTND6P20	418	9.78452867876683e-08
MTND6P21	482	1.69706762976122e-07
MTND6P22	521	7.85015928545976e-08
MTND6P24	518	7.89562352842574e-08
MTND6P25	516	7.92622672039638e-08
MTND6P29	512	3.99407518332474e-07
MTND6P3	542	7.54600182236999e-08
MTND6P32	483	5.92743911264425e-07
MTND6P33	183	2.23493605886586e-07
MTND6P35	310	1.58319986621595e-06
MTND6P4	522	7.05160859952506e-07
MTND6P5	512	3.99407518332474e-07
MTND6P6	263	1.55510759989526e-07
MTND6P7	524	7.8052156254285e-08
MTND6P8	522	3.91756033306948e-07
MTND6P9	519	7.88041038097213e-08
MTNR1A	1289	1.33263914262553e-06
MTNR1B	1634	2.5030189643357e-08
MTO1	10698	5.0044141717437e-06
MTOR	8721	0.000130543945242862
MTOR-AS1	705	2.90066169342165e-07
MTPAP	5560	4.5239366680766e-05
MTPN	3782	8.56160747324567e-05
MTR	10547	9.06788593770271e-05
MTRES1	1158	1.22556713880865e-05
MTRES1P1	726	5.63351651201726e-08
MTREX	3961	0.000125134809084155
MTRF1	2184	4.58806585161406e-06
MTRF1L	3700	1.02690479610705e-05
MTRF1LP1	679	6.02346537220108e-07
MTRF1LP2	1122	3.64521656659941e-08
MTRFR	1554	9.99322751247751e-05
MTRR	3245	7.05182590641564e-05
MTSS1	4994	5.03666156878372e-06
MTSS2	4979	3.56174923373641e-05
MTTP	3920	1.1476852771676e-07
MTURN	5761	7.39041874712939e-06
MTUS1	6125	8.19322085867429e-05
MTUS1-DT	510	1.2029214669778e-06
MTUS2	7439	8.85171677676636e-07
MTUS2-AS1	1992	1.23190752642305e-07
MTUS2-AS2	720	1.70413874488522e-07
MTX1	1636	1.57247423550045e-05
MTX1P1	838	1.51298237016063e-06
MTX2	1341	2.30573403334806e-05
MTX3	7931	1.92249025069185e-05
MUC1	1811	3.63599785214605e-06
MUC12	16366	2.12418614173644e-07
MUC12-AS1	442	7.58765848401384e-06
MUC13	2879	9.9442622139881e-08
MUC15	3387	2.19772011740734e-06
MUC16	43816	2.33358418598488e-08
MUC17	14352	5.69946068523486e-09
MUC19	24669	8.62120537361368e-08
MUC2	8637	2.36768147952098e-08
MUC20	1998	2.04701350736964e-07
MUC20-OT1	466	1.85187952877656e-05
MUC20P1	1680	2.21538036835079e-06
MUC21	3651	1.12022267535594e-08
MUC22	612	6.68289703876558e-08
MUC3A	11248	4.36337089728791e-08
MUC4	16568	2.46857374923016e-09
MUC5AC	17448	9.61068618160854e-08
MUC5B	17911	4.79529857306768e-08
MUC5B-AS1	434	9.42380872747588e-08
MUC6	14829	2.75806392051017e-09
MUC7	2363	1.73082225464432e-08
MUCL1	485	8.43285152108151e-08
MUCL3	1689	2.42151153802518e-08
MUL1	2428	3.54079042017997e-05
MUPP	566	7.22603001364759e-08
MUS81	2364	2.29755964792647e-05
MUSK	8294	4.9311948248427e-09
MUSTN1	523	7.82013955587865e-08
MUTYH	1708	1.19728717439243e-06
MVB12A	1250	1.34149801997365e-05
MVB12B	4838	1.82009626344996e-05
MVD	1799	4.28772296545218e-05
MVK	2833	1.19536340057745e-05
MVP	2798	0.000129933575153264
MVP-DT	589	3.33305234992831e-06
MX1	2776	1.34072010764745e-06
MX2	3408	3.00024426916412e-07
MXD1	5549	5.66060287362127e-06
MXD3	1067	3.26198029292744e-05
MXD4	3871	1.6746431892388e-05
MXI1	3470	3.57721804545935e-05
MXRA5	9804	1.66867930955713e-08
MXRA5Y	8000	5.11241623465567e-09
MXRA7	1833	8.19548492302903e-05
MXRA7P1	511	6.40302620387402e-07
MXRA8	2293	5.01208534474747e-05
MYADM	3054	5.4800280896427e-05
MYADM-AS1	439	5.58988563242533e-07
MYADML	951	4.300665602234e-08
MYADML2	2452	1.5011988943524e-06
MYB	3684	2.25368185805668e-06
MYB-AS1	449	9.10898215528849e-08
MYBBP1A	4558	0.000111275250067512
MYBL1	5161	3.45912758988909e-05
MYBL2	2668	0.000358175728104137
MYBPC1	4082	1.00194340708587e-08
MYBPC2	3604	5.67415786310285e-08
MYBPC3	4217	1.2608282864695e-07
MYBPH	1818	2.92459454567761e-07
MYBPHL	1342	2.13334805619014e-07
MYCBP	2532	1.0677115738096e-05
MYCBP2	15077	9.84003642612719e-05
MYCBP2-AS1	602	2.03817258524478e-07
MYCBP2-AS2	428	2.86677545868542e-07
MYCL	3522	2.63604425954988e-06
MYCL-AS1	785	5.21010571684654e-08
MYCLP1	1075	1.14137664773708e-07
MYCLP2	967	4.22950670912568e-08
MYCN	2613	5.00872007681535e-07
MYCNOS	3218	2.54190987428498e-08
MYCNUT	1039	3.93641288520167e-08
MYCT1	3030	2.02471930085373e-07
MYD88	2667	4.9993181627229e-06
MYDGF	990	8.20465344810194e-05
MYEF2	10137	2.8646073012572e-06
MYEOV	2381	0.000213514771261722
MYF5	1540	2.65580064137957e-08
MYF6	1329	3.077451458032e-08
MYG1	1202	1.36104259158886e-07
MYG1-AS1	708	3.4660449048513e-07
MYG1P1	1080	3.78697498863383e-08
MYH1	6023	2.05073843980211e-06
MYH10	7707	0.000209442565494387
MYH11	6847	1.79199634338741e-08
MYH13	5994	1.26778369889759e-05
MYH14	6914	3.72613362592954e-05
MYH15	7024	5.14153022232455e-06
MYH16	5836	2.38275739517879e-06
MYH2	6044	2.19248558574247e-06
MYH3	6032	3.28849054881697e-06
MYH4	6016	1.82877655202443e-06
MYH6	5940	2.065622721073e-08
MYH7	6027	2.03580536969862e-08
MYH7B	6551	6.30565153045608e-07
MYH8	6041	2.62687303300301e-06
MYH9	7451	0.00169299402971132
MYH9-DT	510	1.2029214669778e-06
MYHAS	2274	1.96043401786268e-06
MYL1	1049	3.89888750021404e-08
MYL11	657	6.22516436487752e-08
MYL12-AS1	725	8.46193031943007e-07
MYL12A	958	9.11482977953223e-05
MYL12AP1	515	7.9416174518923e-08
MYL12B	1163	0.000223416545752485
MYL12BP1	507	1.21003934548063e-06
MYL12BP2	512	7.98815036664948e-08
MYL12BP3	518	7.89562352842574e-08
MYL2	783	3.91756033306948e-06
MYL3	885	3.69711456517472e-07
MYL4	855	2.39177367703189e-07
MYL5	940	1.95794664305962e-06
MYL6	708	0.000239099331019659
MYL6B	828	2.701924328847e-05
MYL6B-AS1	540	5.30176498408736e-07
MYL6BP1	615	6.6502975410155e-07
MYL6P1	453	9.02854964177601e-08
MYL6P2	434	9.42380872747588e-08
MYL6P3	432	9.46743747158457e-08
MYL6P4	453	4.51427482088801e-07
MYL6P5	459	8.91052938502077e-08
MYL7	612	2.00486911162967e-07
MYL9	2786	7.01278172374734e-05
MYLIP	3072	2.78120768598846e-05
MYLK	10113	5.79457726175389e-05
MYLK-AS1	587	5.99206536532044e-06
MYLK-AS2	500	1.63597319508981e-07
MYLK2	2799	2.08953346639731e-06
MYLK3	8033	2.64753535866645e-07
MYLK4	5754	1.06619733778012e-07
MYLKP1	1580	2.58856518210414e-08
MYMK	831	4.92170034623891e-08
MYMX	828	4.93953259387021e-08
MYNN	4969	6.90572303622637e-06
MYO10	11442	5.49685277794336e-05
MYO15A	11811	7.27191539600501e-08
MYO15B	9914	1.05610535087501e-06
MYO16	7046	1.8574773716603e-06
MYO16-AS1	580	6.34644773957255e-07
MYO16-AS2	436	1.87611604941492e-07
MYO18A	9980	6.55372829055017e-05
MYO18B	8534	0.000139759345896441
MYO18B-AS1	1575	6.88147455077461e-06
MYO19	4054	0.000163819269498448
MYO1A	3633	4.95340081089677e-07
MYO1B	5069	0.000146048287652006
MYO1B-AS1	909	2.38466939878328e-06
MYO1C	4931	0.000323711021384938
MYO1D	5510	2.1652149773489e-05
MYO1E	8644	2.19637539669335e-05
MYO1F	4180	6.1642530676231e-07
MYO1G	3188	1.53949798785114e-07
MYO1H	4375	1.77619946895465e-07
MYO3A	5624	5.17786679811498e-06
MYO3B	6213	1.11908676631767e-07
MYO3B-AS1	763	1.60809947092708e-07
MYO5A	12130	5.98822834806164e-05
MYO5B	9583	9.18026281602366e-06
MYO5BP1	1239	6.9320898097026e-07
MYO5BP2	1277	4.48387328333152e-07
MYO5BP3	1279	1.34305852607061e-06
MYO5C	6977	1.64136625564407e-07
MYO6	8615	1.66920538419495e-05
MYO7A	7483	1.61236166160462e-06
MYO7B	6910	5.87151016472176e-06
MYO9A	12478	6.03296253983473e-05
MYO9B	7606	0.000123160432751568
MYOC	2100	1.94758713701168e-08
MYOCD	8565	7.735775178183e-07
MYOCD-AS1	1143	3.5782440837485e-08
MYOCOS	663	1.85064841073508e-07
MYOD1	1803	6.80521295794432e-08
MYOF	6860	0.00025537040767231
MYOG	1507	2.71395685980394e-08
MYOM1	5707	2.91677365691937e-06
MYOM2	5014	2.20239710148708e-07
MYOM3	5760	5.33253415587001e-06
MYOM3-AS1	461	2.6615615972177e-07
MYORG	6447	3.63190109426446e-05
MYOSLID	1998	1.27324240158391e-05
MYOT	2268	1.62298928084307e-07
MYOZ1	1300	3.4607125280746e-07
MYOZ2	2549	4.81357354381075e-08
MYOZ3	3427	1.55147735163172e-07
MYOZ3-AS1	425	9.62337173582243e-08
MYPN	5762	1.20667929176184e-07
MYPOP	1896	7.74412416979487e-06
MYRF	5940	2.73213031907255e-05
MYRF-AS1	2466	2.98535254578433e-07
MYRFL	3590	7.97479969751302e-08
MYRIP	5073	1.77367486161916e-07
MYSM1	7751	1.49434785462984e-05
MYT1	5614	7.06668150711221e-07
MYT1L	7144	8.41573557104572e-07
MYT1L-AS1	3166	1.29182974975506e-08
MYZAP	2398	1.3473924354889e-06
MZB1	925	2.21077458795921e-07
MZF1	2666	9.87965807987472e-06
MZF1-AS1	2567	2.77229583118063e-06
MZT1	2231	1.63157344647012e-05
MZT1P1	246	1.49631694672849e-06
MZT1P2	248	1.64916652730828e-07
MZT2A	599	8.73975663487045e-05
MZT2B	599	4.28111516411232e-05
N4BP1	7077	2.66998592670444e-05
N4BP2L1	2999	6.81882792218162e-08
N4BP2L2	9440	1.18192131255429e-05
N4BP2L2-IT2	4890	1.27967228450277e-06
N4BP3	5985	1.23483858125618e-05
N6AMT1	4861	8.07721799674049e-06
NAA10	1603	3.89602474875568e-05
NAA11	2031	2.01375331744192e-08
NAA15	6174	6.59662337087154e-05
NAA16	4285	1.24559219346103e-05
NAA20	1040	4.69555768013759e-05
NAA20P1	297	1.37708181404866e-07
NAA25	5771	4.53570804391561e-05
NAA30	7600	2.634239733541e-05
NAA35	5813	3.29840114337736e-05
NAA38	520	3.14610229824964e-05
NAA40	3649	5.6960919275462e-05
NAA50	6112	0.000107875997537806
NAA50P1	501	8.16353889765376e-08
NAA60	2656	3.67416419755675e-05
NAA80	1464	5.58734014716466e-06
NAAA	1859	2.61808512931264e-06
NAALAD2	3466	3.39844402903827e-06
NAALADL1	2708	4.53094496424431e-08
NAALADL2	9807	1.66816885397146e-08
NAALADL2-AS1	804	5.08698132801559e-08
NAALADL2-AS2	1038	3.94020519048606e-08
NAALADL2-AS3	413	9.90298544243228e-08
NAB1	4508	8.51827436152299e-05
NAB1P1	1487	2.75045930579995e-08
NAB2	2491	0.000185188093811903
NABP1	2269	8.19969376869057e-05
NABP2	1400	5.90995316726195e-05
NACA	6387	2.70741140944095e-05
NACA2	799	5.11881475309704e-08
NACA3P	648	6.31162498105638e-08
NACA4P	641	4.46638547801431e-07
NACAD	4836	2.62175191520803e-07
NACAP10	663	6.16882803578361e-08
NACAP2	624	3.27718989401004e-07
NACAP5	636	6.4307122448499e-08
NACAP6	622	6.57545496418735e-08
NACAP7	609	6.71581771383339e-08
NACAP8	481	8.50297918445849e-08
NACC1	4524	0.000172375668163006
NACC2	6903	4.26708639397249e-05
NADK	3235	4.5653007785698e-05
NADK2	4011	1.820127245846e-05
NADK2-AS1	720	1.13609249659015e-07
NADSYN1	2679	3.18004121441964e-05
NAE1	1813	5.51565700771455e-05
NAF1	1876	1.40618698138717e-05
NAGA	3696	3.59307695106644e-05
NAGK	2371	1.49383465515371e-05
NAGLU	2475	1.09395379308026e-05
NAGPA	2203	2.95745040828197e-05
NAGS	2114	3.30831854730792e-06
NAIF1	3398	3.6241283772921e-05
NAIP	6124	2.6714127940722e-08
NAIPP1	354	1.1553483016171e-07
NAIPP2	3544	1.0386398670858e-07
NAIPP3	354	1.1553483016171e-07
NAIPP4	2850	2.87012841243827e-08
NALCN	6971	2.93353391746129e-08
NALCN-AS1	2846	1.58078927845994e-07
NALF1	9264	5.06826756250838e-06
NALF1-IT1	819	1.14857702951971e-06
NALF2	4928	3.23675703168135e-07
NALT1	738	7.20448900276679e-07
NAMA	2133	1.91745569044751e-08
NAMPT	4360	5.98574825565831e-05
NAMPTP1	2514	9.43580402895875e-07
NAMPTP2	1115	2.93448106742567e-07
NAMPTP3	224	1.82586294094845e-07
NANOG	5182	7.89257620170694e-09
NANOGNB	907	4.50929767114061e-08
NANOGNBP1	480	8.52069372442611e-08
NANOGNBP2	553	7.39590052029753e-08
NANOGNBP3	565	7.23881944730006e-08
NANOGP1	915	8.93974423546346e-08
NANOGP10	895	1.37092725845515e-07
NANOGP11	727	5.62576752094159e-08
NANOGP2	727	5.62576752094159e-08
NANOGP3	286	1.43004649920438e-07
NANOGP4	913	4.47966373244746e-08
NANOGP5	877	1.49233586781283e-06
NANOGP6	847	4.82872843887194e-08
NANOGP7	918	4.45526469251039e-08
NANOGP8	1886	2.16857528511375e-08
NANOGP9	892	4.58512666785262e-08
NANOS1	4017	2.39266679640345e-06
NANOS2	1565	2.61337571100609e-08
NANOS3	581	1.12631545272965e-06
NANP	3803	3.06287908205087e-05
NANS	1179	7.61095248097339e-05
NAP1L1	13159	7.44666801830626e-05
NAP1L1P1	1063	3.46278427935285e-07
NAP1L1P2	1089	3.75567767467818e-08
NAP1L1P3	880	4.64765112241424e-08
NAP1L2	2553	2.44627014189399e-05
NAP1L3	2649	1.62578310157566e-05
NAP1L4	2479	0.000111891591459249
NAP1L4P1	1157	1.17713715204172e-05
NAP1L4P2	899	4.54942490291939e-08
NAP1L4P3	1147	2.49603582511523e-07
NAP1L5	1917	3.47761646843557e-06
NAP1L6P	1222	1.00407520156903e-05
NAPA	1662	3.26062647938328e-05
NAPA-AS1	1432	4.0842207908143e-06
NAPB	3837	5.48948524544731e-06
NAPEPLD	4988	7.3795903948518e-07
NAPG	3559	2.51900340238611e-05
NAPGP1	719	5.68836298709949e-08
NAPGP2	656	6.23465394470203e-08
NAPRT	1702	1.3817341174745e-05
NAPSB	1266	3.2305947770336e-08
NARF	3814	3.09157755731773e-05
NARF-AS1	838	1.95223531633629e-07
NARF-AS2	1449	5.89921321210785e-06
NARF-IT1	769	5.31850843657286e-07
NARS1	2762	0.000142422069065657
NARS1P2	679	6.02346537220108e-08
NARS2	2512	2.39176415563986e-05
NASP	3225	0.00014009764252835
NASPP1	2167	1.88737101417837e-08
NAT1	1799	4.16040987634013e-06
NAT10	3973	0.000146189625871322
NAT14	1350	2.56302467230737e-05
NAT16	2949	1.13724823666806e-06
NAT2	1285	1.5914136139006e-07
NAT8	1085	5.27733288738649e-07
NAT8B	765	2.13852705240498e-07
NAT8L	6056	8.576973075314e-06
NAT9	1907	4.27008735110621e-05
NATD1	4931	2.26435146146582e-06
NATP	878	4.65823802702111e-08
NAV1	13891	4.8374918284007e-05
NAV2	11492	4.05790253446181e-05
NAV2-AS1	660	6.19686816321899e-08
NAV2-AS2	1016	2.01276229710853e-07
NAV2-AS3	598	2.73574112891273e-07
NAV2-AS4	1181	1.73155503290624e-07
NAV2-AS5	3307	9.89400178463752e-08
NAV2-AS6	1686	1.77084880251418e-06
NAV2-IT1	506	8.08287151724216e-08
NAV3	10219	5.16134414421133e-05
NAXD	2515	2.31573144116093e-05
NAXE	1111	6.86195777598428e-05
NBAS	7278	6.20626819406839e-05
NBAT1	3692	3.32334749815103e-08
NBDY	2344	8.88129646225165e-06
NBEA	11200	6.31383404979975e-06
NBEAL1	16349	3.54082277253979e-05
NBEAL2	8842	5.34623902647819e-05
NBEAP1	979	4.17766393025999e-08
NBEAP2	969	4.2207770771151e-08
NBEAP3	1493	2.73940588595079e-08
NBEAP4	382	1.07066308579176e-07
NBEAP5	693	1.18035584061314e-07
NBEAP6	647	6.32138019741041e-08
NBL1	2024	6.01769784458679e-05
NBN	4622	7.21534261832667e-05
NBPF1	5932	3.75071400088022e-05
NBPF10	13030	1.62278998822224e-06
NBPF11	5423	4.83431135004873e-06
NBPF12	7435	1.34222414123038e-05
NBPF13P	2090	1.95690573575337e-08
NBPF14	10779	4.09410677591128e-06
NBPF15	4862	2.2577910610968e-05
NBPF17P	2119	5.79037232806682e-08
NBPF18P	568	7.2005862459939e-08
NBPF19	13941	2.87506945554124e-07
NBPF20	19578	7.0839527844386e-06
NBPF21P	1451	8.45609852734225e-08
NBPF22P	1143	3.5782440837485e-08
